"facility_name","home_care","facility_type_id","postal_code","prefecture_name","city_name","address","latitude","longitude","telphone","fax","representative","homepage","available_time_mon","available_time_tue","available_time_wed","available_time_thu","available_time_fri","available_time_sat","available_time_sun","person","correspondence_dept","correspondence_time","open_24hours","foreign_language","related_facilities","options","note","publish","user_id","created_at","updated_at"
"グループホーム　くしばる",0,"14",9010504,"沖縄県","島尻郡八重瀬町","後原２６８番地３",26.1490784,127.7311669,"098-851-9037","098-851-9037",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"医療法人フェニックス　博愛病院",0,"14",9011105,"沖縄県","島尻郡南風原町","字新川485-1",26.2113558,127.7280113,"098-889-4830","098-889-4859",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-03-16"
"介護老人福祉施設　沖縄偕生園",0,"14",9010341,"沖縄県","糸満市","小波蔵321番地",26.1073495,127.6687648,"098-852-4100","098-852-4104",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　いとまんシャトー",0,"14",9010325,"沖縄県","糸満市","大里927番地の２",26.1353393,127.6917292,"098-995-2500","098-995-2358",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　良長園",0,"14",9010204,"沖縄県","豊見城市","字金良88番地",26.179467,127.7035187,"098-850-1200","098-850-0010",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-06-06"
"介護老人福祉施設　すみれ",0,"14",9010215,"沖縄県","豊見城市","渡嘉敷150番地",26.1727115,127.6834877,"098-851-0101","098-851-0200",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"地域密着型　特別養護老人ホーム　はぁとあいらんど豊崎",0,"14",9010225,"沖縄県","豊見城市","豊崎１－６７７",26.1600335,127.6599305,"098-840-2581","098-840-2582",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　朝日の家",0,"14",9010607,"沖縄県","南城市","玉城喜良原526番地",26.1598534,127.7721212,"098-948-7631","098-948-7638",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　しらゆりの園",0,"14",9011511,"沖縄県","南城市","知念久手堅275番地の１",26.1712514,127.8261578,"098-948-7060","098-948-7022",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　小谷園",0,"14",9011413,"沖縄県","南城市","佐敷小谷238番地の１",26.1734297,127.763391,"098-947-0990","098-947-0993",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　東雲の丘",0,"14",9011203,"沖縄県","南城市","大里大城1392番地",26.1674137,127.7651133,"098-946-2051","098-946-1128",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"しらゆりの園地域密着型　特別養護老人ホームおおざと",0,"14",9011207,"沖縄県","南城市","大里字古堅820番地１",26.1929941,127.7405835,"098-917-0624","098-917-0654",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　与那原日の出園",0,"14",9011303,"沖縄県","島尻郡与那原町","与那原3782番地の１",26.1977359,127.763573,"098-946-5138","098-945-3010",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　嬉の里",0,"14",9011105,"沖縄県","島尻郡南風原町","新川５３８番地",26.2036593,127.7283145,"098-888-0591","098-889-8420",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　ときわ苑",0,"14",9010414,"沖縄県","島尻郡八重瀬町","当銘378番地の１",26.1516441,127.6987229,"098-998-8899","098-998-8099",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人福祉施設　転生園",0,"14",9010514,"沖縄県","島尻郡八重瀬町","字安里670番地",26.1226276,127.7280176,"098-998-7652","098-998-7653",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"転生園ユニット型指定地域密着型介護老人福祉施設",0,"14",9010514,"沖縄県","島尻郡八重瀬町","字安里670番地",26.1226276,127.7280176,"098-998-7652","098-998-7653",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設サクラビア",0,"14",9010314,"沖縄県","糸満市","字座波371-1",26.1481162,127.6877378,"098-994-8749","098-994-6917",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設白寿園",0,"14",9010311,"沖縄県","糸満市","字武富175番地１",26.1655125,127.6937372,"098-992-0088","098-992-1592",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設桜山荘",0,"14",9010213,"沖縄県","豊見城市","字高嶺111番地",26.1699788,127.6894988,"098-856-1111","098-856-1408","松岡満照",,,,,,,,,"小禄ミキ・川満梢",,,0,0,,"医療ケアが必要な方も対応させていただいております。在宅復帰～終末期まで幅広く柔軟な対応をしています。また、在宅生活を支援する事業も豊富に取り揃えておりますので、当法人総力をあげて支援して参ります。",,"1",1,"2018-01-04","2018-03-01"
"介護老人保健施設友愛園",0,"14",9010243,"沖縄県","豊見城市","字上田25番地",26.1759052,127.6760904,"098-856-4707","098-850-8024",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設平成苑",0,"14",9010235,"沖縄県","豊見城市","名嘉地217-2",26.1743547,127.6643687,"098-856-7222","098-856-5581",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設はまゆう",0,"14",9010215,"沖縄県","豊見城市","字渡嘉敷150",26.1727115,127.6834877,"098-851-0102","098-851-0200",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設おおざと信和苑",0,"14",9011204,"沖縄県","南城市","大里字稲嶺1014",26.162747,127.7372243,"098-946-8101","098-946-8839",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設　真徳苑",0,"14",9011414,"沖縄県","南城市","佐敷字津波古西原2309番地",26.1868117,127.7759166,"098-943-2799","098-943-9902",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設うりずん",0,"14",9011301,"沖縄県","島尻郡与那原町","板良敷1281-1",26.1907478,127.7698563,"098-944-7000","098-944-7003",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設嬉野の園",0,"14",9011105,"沖縄県","島尻郡南風原町","字新川458-1",26.2103365,127.7286697,"098-888-1268","098-882-6500",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設かりゆしの里",0,"14",9011115,"沖縄県","島尻郡南風原町","字山川256-2",26.1783343,127.7211056,"098-835-6607","098-835-6608",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護老人保健施設　喜代の里",0,"14",9010411,"沖縄県","島尻郡八重瀬町","友寄42",26.1703381,127.7210339,"098-998-6987","098-998-6978",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"サービス付き高齢者向け住宅シャングリラ糸満",0,"14",9010303,"沖縄県","糸満市","兼城618番地",26.1355776,127.6707222,"098-995-3917","098-995-3719","大城　武",,,,,,,,,"施設長：大城　健",,,0,0,"協力医療機関「南部整形外科」「健孝クリニック(内科・皮膚科）」","麻酔科、口腔外科出のＤｒが管理者として在籍しているため、医療ニーズのある方や体調が不安定な方は安心して暮らせると思います。また、嚥下障害など最期まで口から食事がとれることに力をいれています。",,"1",1,"2018-01-04","2018-06-19"
"サービス付き高齢者向け住宅あい愛",0,"14",9010315,"沖縄県","糸満市","照屋808-1",26.1323144,127.6840048,"098-994-7863",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"サービス付高齢者専用賃貸住宅ファミリーサポート",0,"14",9010200,"沖縄県","豊見城市","字饒波1118",26.1825027,127.7001243,"098-834-9636",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"サービス付き高齢者向け住宅　みんなの家",0,"14",9010200,"沖縄県","豊見城市","字豊見城６４",26.1867236,127.6806227,"098-911-2703",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"サービス付き高齢者住宅とよさき２号館",0,"14",9010224,"沖縄県","豊見城市","字与根３２３番地",26.1646943,127.6627636,"098-851-1165","098-851-1169","川平恵次郎",,,,,,,,,"奥間玲子",,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"サービス付き高齢者向け住宅　華々",0,"14",9010242,"沖縄県","豊見城市","字高安882番１2",26.1818413,127.68942,"098-851-8787","098-851-8703","平田安子",,,,,,,,,"比嘉保志",,,0,0,,"食事は施設内の厨房で作った温かいものを提供いていて利用者に喜んでもらっています。また優秀なスタッフの心のこもったサービスで安心して過ごしてもらっています。",,"1",1,"2018-01-04","2018-02-13"
"住宅型有料老人ホームうえた２号館",0,"14",9010243,"沖縄県","豊見城市","上田1番地17",26.1757332,127.6803598,"098-856-6800","098-856-6811","吉野高信",,,,,,,,,"古謝万季・仲座一也",,,0,0,,"夜間、介護士を３名配置しており、安否確認、援助を行っている。",,"1",1,"2018-01-04","2018-02-13"
"サービス付き高齢者住宅ハナミズキ",0,"14",9011203,"沖縄県","南城市","大里字大城１３９２",26.1674137,127.7651133,"098-946-2051","098-946-1128","石島　衛",,,,,,,,,"平田いづみ",,,0,0,,"なるべく本人のペースにて過ごせるよう心がけています。",,"1",1,"2018-01-04","2018-02-13"
"ケアビレッジ　えがお",0,"14",9011204,"沖縄県","南城市","大里稲嶺1317-1",26.1590061,127.7323433,"098-852-7840","098-852-7841","屋我賢治",,,,,,,,,"屋我・辻",,,0,0,,"夜勤者に看護職を配置しています。それにより、日勤デイの配置で２４時間体制にしています。（但し、日曜日の日勤（１０：００～１８：００）は、オンコール体制）",,"1",1,"2018-01-04","2018-02-13"
"オリーブ佐敷",0,"14",9011414,"沖縄県","南城市","佐敷津波古加那原1755",26.1821541,127.7670875,"098-946-4433",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-14"
"サービス付き高齢者向け住宅　しらゆりの園うえよなばる",0,"14",9011302,"沖縄県","島尻郡与那原町","上与那原464番地",26.1995853,127.7478436,"098-947-1226",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"サービス付高齢者向け住宅フェアネス津嘉山",0,"14",9011117,"沖縄県","島尻郡南風原町","津嘉山1311番",26.1937545,127.7130999,"098-987-1901",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"サービス付き高齢者向け住宅　カノンなは",0,"14",9011117,"沖縄県","島尻郡南風原町","字津嘉山1315番地1",26.1940155,127.7129194,"098-888-5525","098-888-5525","嘉手苅初子",,,,,,,,,"嘉手苅成達",,,0,0,,"要支援から要介護1～3までの幅広い入居者で、自立できる元気なお年寄りが多く、アットホームな雰囲気づくりに努め、懇切丁寧な対応をモットーとしています。",,"1",1,"2018-01-04","2018-02-13"
"ファミリーホームくくる",0,"14",9011111,"沖縄県","島尻郡南風原町","兼城２１４番地２",26.196835,127.726304,"098-852-7470",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"サービス付き高齢者向け住宅 花庭",0,"14",9010516,"沖縄県","島尻郡八重瀬町","字仲座４２０番地1",26.1082566,127.7214543,"098-995-6801","098-995-6803","幸地　伸",,,,,,,,,"照屋",,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"介護付有料老人ホームうえた",0,"14",9010243,"沖縄県","豊見城市","字上田１番地１",26.176047,127.6800347,"098-856-6655","098-856-5077","吉野高信",,,,,,,,,"大城敏昭",,,0,0,,"24時間看護師が常駐していますので、胃瘻栄養・痰吸引の方の受け入れや訪問診療医を主治医にすることで点滴治療・終末期（看取り）も対応しています。協力医療機関に受診の際は施設職員が無償で付き添い診療致します。",,"1",1,"2018-01-04","2018-05-30"
"介護付有料老人ホームとよさき",0,"14",9010223,"沖縄県","豊見城市","字翁長８６９番地",26.1611476,127.6668774,"098-891-6541","098-891-6566","川平恵次郎",,,,,,,,,"宮平ひとえ",,,0,0,,"ホーム１階にある「みやぎ内科」と連携し、看取りケアを行い最期まで過ごせる施設になっています。",,"1",1,"2018-01-04","2018-03-08"
"介護付有料老人ホーム徳州苑かふう",0,"14",9010417,"沖縄県","島尻郡八重瀬町","字外間８０番地",26.1778154,127.7145891,"098-998-0760","098-998-0761","鈴木隆夫",,,,,,,,,"照屋・津波",,,0,0,,"医療法人が運営する施設で、居住空間の心地良さ、医療や介護を適切に受けられる安心感と「５つの環境（体調、食、住まい、生活、笑顔）」の充実に努めています。",,"1",1,"2018-01-04","2018-02-13"
"特定有料老人ホームむつみ寮",0,"14",9011105,"沖縄県","島尻郡南風原町","字新川５３８番地　",26.2036593,127.7283145,"098-888-0592","098-889-8420","橋本俊三",,,,,,,,,"玉城直子",,,0,0,,,,"1",1,"2018-01-04","2018-05-30"
"介護付き有料老人ホーム福寿苑",0,"14",9011415,"沖縄県","南城市","佐敷新開1番地344　沖縄ﾒﾃﾞｨｶﾙ福祉総合ｾﾝﾀｰ　4階～6階",26.1867561,127.775398,"098-947-3556",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-06-20"
"有料ホームありがとう",0,"14",9010361,"沖縄県","糸満市","字糸満９６７番地",26.129167,127.6687031,"098-994-7133","098-996-1902","比嘉弘典",,,,,,,,,"島根修平",,,0,0,,"入居者や家族に合わせたサービスを提供している。",,"1",1,"2018-01-04","2018-02-13"
"高齢者賃貸住宅　でいご",0,"14",9010361,"沖縄県","糸満市","糸満１６９０－２",26.1295699,127.6744833,"098-952-3838",,"西平壽政",,,,,,,,,"西平壽政",,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"住宅型有料老人ホーム　めぇざと",0,"14",9010362,"沖縄県","糸満市","字真栄里2045番地2、2階・3階",26.119654,127.6699199,"098-996-1295",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"高齢者賃貸住宅　東西 （あがりいり）",0,"14",9010335,"沖縄県","糸満市","字米須２５３番地",26.0948205,127.6972821,"098-997-5212",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"住宅型有料老人ホーム　かじまやぁぬ花",0,"14",9010361,"沖縄県","糸満市","字糸満1449-3　",26.1273024,127.6756801,"098-996-2172","098-996-2393","大城　初美",,,,,,,,,"本岡　健二","管理者",,0,0,"介護老人福祉施設いとまんシャトー","家庭的な雰囲気でゆったりとした時を過ごせます。また、入居者一人一人に必要な在宅介護サービスを、ここに居ながら
にして受ける事ができ、また外部事業所との契約、日中はいとまんシャトーデイサービスにてレクリエーションを楽しむ事ができます。
",,"1",1,"2018-01-04","2018-05-25"
"住宅型　有料老人ホーム　ゆたか",0,"14",9010311,"沖縄県","糸満市","字武富98番地",26.164474,127.7033694,"098-840-6538",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"有料老人ホームでいご",0,"14",9010361,"沖縄県","糸満市","字糸満1458番地",26.1288392,127.6681281,"098-996-2445","098-996-2446",,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-07-11"
"住宅型有料老人ホームしおひら",0,"14",9010302,"沖縄県","糸満市","字潮平523番地",26.1430023,127.6783133,"098-894-5484",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
"住宅型有料老人ホーム　ハートフルケア",0,"14",9010203,"沖縄県","豊見城市","字長堂146番地",26.1815835,127.7069764,"098-856-8051","098-856-8053","管理者：又吉　等",,,,,,,,,"又吉・平田",,,0,0,,"平成18年開所の小さな事業所ですが、建物1階にある併設のデイサービスを活用して頂きながら（デイサービス内には、介護福祉士３名、看護師が１名常勤、他）２４時間、３６５日を支援しています。",,"1",1,"2018-01-04","2018-06-12"
"有料老人ホームゆいホーム花　渡嘉敷",0,"14",9010215,"沖縄県","豊見城市","字渡嘉敷13番地",26.1684645,127.6812213,"098-856-5553",,,,,,,,,,,,,,0,0,,,,"1",1,"2018-01-04","2018-02-13"
